Sno,QuesAnsNo,Cosine_Sim,Jaccard_Sim,Manhattan_Dis,Euclidean_Dis,Wordnet_wup_sim,Wordnet_path_sim,wordnet_res_sim,Word_jcn_sim,Wordnet_lin_sim,Wordnet_lch_sim,Bi_gram,embed_glove,embed_sim,embed_b,lengthRatio,embed_glove_ques,lsa,Recall,Precision,PreRec,countch,countch1,countwd1,commonw,Diff,DiffDiv,DiffDiv1,SentRatio,Score
2068,117,0.527046277,0.363636364,9,11,0.95,0.83,10.02,7.50E+299,0.94,3.27,0.4,0.98,0.466778746,0.980868884,0.5,0.75,0.253504364,0.714285714,0.5,0.357142857,1.833333333,0.545454545,1.428571429,5,3,0.042857143,0.428571429,1,2.5
2069,117,0.495073771,0.307692308,11,13,0.94,0.83,10.02,7.50E+299,0.95,3.27,0.4,0.97,0.374215213,0.984827879,0.6,0.76,0.925032103,0.714285714,0.454545455,0.324675325,1.854166667,0.539325843,1.571428571,5,4,0.051948052,0.571428571,0,3.5
2070,117,0.276026224,0.130434783,25,33,0.96,0.88,9.38,7.50E+299,0.97,3.27,0,0.99,0.354457972,0.970053329,0.333333333,0.44,0.81596344,0.571428571,0.235294118,0.134453782,3.0625,0.326530612,2.428571429,4,10,0.084033613,1.428571429,1,4.5
2071,117,0.272165527,0.153846154,11,11,0.78,0.48,6.38,2.50E+299,0.67,2.46,0.2,0.93,0.212590361,0.972461848,0.75,0.47,0.138616271,0.428571429,0.333333333,0.142857143,1.1875,0.842105263,1.285714286,3,2,0.031746032,0.285714286,0,3
2072,118,0.5,0.333333333,8,8,0.82,0.68,7.38,5.71E+299,0.76,2.92,0.111111111,0.96,0.679152608,0.979488436,1,0.58,0.995699913,0.545454545,0.545454545,0.297520661,0.78125,1.28,1,6,0,0,0,0,5
2073,118,0.283069259,0.09375,31,37,0.85,0.54,7.32,2.86E+299,0.83,2.76,0,0.97,0.378613427,0.980533194,0.35,0.31,0.170716161,0.363636364,0.16,0.058181818,3.3125,0.301886792,2.272727273,4,14,0.050909091,1.272727273,3,2
2074,118,0.521286035,0.25,24,34,0.92,0.8,9.28,7.14E+299,0.88,3.13,0.111111111,0.99,0.68424574,0.987215442,0.466666667,0.52,0.900110976,0.636363636,0.35,0.222727273,2.890625,0.345945946,1.818181818,7,9,0.040909091,0.818181818,0,5
2075,118,0.530330086,0.266666667,10,12,0.85,0.6,7.51,4.29E+299,0.75,2.79,0,0.96,0.599664123,0.98223748,1.076923077,0.43,0.849478928,0.454545455,0.555555556,0.252525253,1.1875,0.842105263,0.818181818,5,2,0.02020202,0.181818182,0,5
2076,118,0.490290338,0.307692308,9,11,0.81,0.59,7.73,4.29E+299,0.73,2.73,0,0.91,0.256072425,0.984715123,1.166666667,0.22,0.580885872,0.454545455,0.625,0.284090909,1.046875,0.955223881,0.727272727,5,3,0.034090909,0.272727273,0,2
2077,118,0.3125,0.16,22,30,0.9,0.65,8.07,4.29E+299,0.83,2.99,0.111111111,0.98,0.51271044,0.987479157,0.482758621,0.52,0.319498246,0.454545455,0.294117647,0.13368984,2.046875,0.488549618,1.545454545,5,6,0.032085561,0.545454545,0,2
2078,118,0.508000508,0.25,19,23,0.91,0.8,9.21,7.14E+299,0.88,3.19,0.222222222,0.97,0.595631779,0.984671955,0.482758621,0.63,0.799851511,0.636363636,0.333333333,0.212121212,2.640625,0.378698225,1.909090909,7,10,0.043290043,0.909090909,1,4
2079,118,0.589255651,0.333333333,7,7,0.76,0.58,6.27,4.29E+299,0.7,2.67,0.111111111,0.93,0.655270757,0.990396717,1.4,0.53,0.917382887,0.454545455,0.714285714,0.324675325,0.796875,1.254901961,0.636363636,5,4,0.051948052,0.363636364,0,5
2080,118,0.335410197,0.235294118,18,36,0.83,0.59,7.61,4.29E+299,0.71,2.76,0,0.94,0.224731717,0.979560389,0.636363636,0.29,0.005301468,0.454545455,0.5,0.227272727,1.8125,0.551724138,0.909090909,5,1,0.009090909,0.090909091,1,3
2081,118,0.34299717,0.166666667,15,17,0.8,0.58,6.62,4.29E+299,0.71,2.65,0,0.97,0.53266679,0.984921322,0.736842105,0.29,0.672573922,0.363636364,0.333333333,0.121212121,1.78125,0.561403509,1.090909091,4,1,0.007575758,0.090909091,1,3.5
2082,118,0.452267017,0.263157895,16,18,0.85,0.6,7.71,4.29E+299,0.74,2.8,0.111111111,0.98,0.380006673,0.98337738,0.7,0.26,0.235373569,0.545454545,0.428571429,0.233766234,1.796875,0.556521739,1.272727273,6,3,0.019480519,0.272727273,0,2
2083,118,0.416025147,0.222222222,16,22,0.78,0.59,7.11,4.29E+299,0.66,2.72,0,0.97,0.482976328,0.985745753,0.636363636,0.3,0.107523802,0.454545455,0.384615385,0.174825175,1.90625,0.524590164,1.181818182,5,2,0.013986014,0.181818182,1,2
2084,118,0.283473355,0.2,12,16,0.76,0.48,6.23,2.86E+299,0.67,2.48,0,0.96,0.339057459,0.989829483,1.076923077,0.26,0.228478929,0.363636364,0.444444444,0.161616162,1.125,0.888888889,0.818181818,4,2,0.02020202,0.181818182,0,2
2085,118,0.533001791,0.25,9,9,0.72,0.46,5.48,2.86E+299,0.63,2.49,0.111111111,0.94,0.467082453,0.987266772,1.4,0.34,0.971979738,0.363636364,0.666666667,0.242424242,0.765625,1.306122449,0.545454545,4,5,0.075757576,0.454545455,0,5
2086,118,0.377964473,0.294117647,12,14,0.92,0.81,8.91,7.14E+299,0.89,3.21,0.111111111,0.97,0.680359837,0.984989741,0.823529412,0.5,0.98217786,0.545454545,0.461538462,0.251748252,1.234375,0.810126582,1.181818182,6,2,0.013986014,0.181818182,0,5
2087,118,0.534522484,0.384615385,7,7,0.86,0.71,7.53,5.71E+299,0.78,3,0,0.96,0.606313817,0.987627899,1.272727273,0.56,0.888386185,0.545454545,0.666666667,0.363636364,0.890625,1.122807018,0.818181818,6,2,0.02020202,0.181818182,0,4
2088,118,0.447213595,0.285714286,10,10,0.87,0.71,7.23,5.71E+299,0.79,3,0,0.89,0.590736651,0.970419075,0.933333333,0.6,0.94117349,0.454545455,0.555555556,0.252525253,0.921875,1.084745763,0.818181818,5,2,0.02020202,0.181818182,1,4
2089,118,0.273861279,0.157894737,15,17,0.73,0.48,6.1,2.86E+299,0.64,2.46,0,0.95,0.423175589,0.986255751,0.933333333,0.32,0.271689132,0.363636364,0.333333333,0.121212121,1.421875,0.703296703,1.090909091,4,1,0.007575758,0.090909091,0,3.5
2090,118,0.782623792,0.636363636,4,4,0.9,0.77,8.83,7.14E+299,0.84,3.16,0.333333333,0.97,0.850119777,0.989210238,1.076923077,0.7,0.998855823,0.727272727,0.888888889,0.646464646,0.796875,1.254901961,0.818181818,8,2,0.02020202,0.181818182,0,5
2091,118,0.5,0.25,14,14,0.87,0.7,8.19,5.71E+299,0.79,3.01,0.111111111,0.97,0.626978693,0.983339579,0.777777778,0.48,0.907949167,0.545454545,0.4,0.218181818,1.640625,0.60952381,1.363636364,6,4,0.024242424,0.363636364,0,5
2092,118,0.430820218,0.227272727,21,27,0.81,0.59,7.81,4.29E+299,0.73,2.73,0.111111111,0.97,0.289415656,0.982333248,0.608695652,0.26,0.500619528,0.545454545,0.375,0.204545455,2.140625,0.467153285,1.454545455,6,5,0.028409091,0.454545455,0,2
2093,118,0.363803438,0.2,20,30,0.87,0.62,8.07,4.29E+299,0.79,2.87,0,0.97,0.300997244,0.987872216,0.56,0.28,0.203759664,0.454545455,0.357142857,0.162337662,2.34375,0.426666667,1.272727273,5,3,0.019480519,0.272727273,1,2
2094,118,0.200445931,0.2,20,30,0.84,0.63,7.75,4.29E+299,0.75,2.86,0.111111111,0.96,0.459328566,0.983202252,0.608695652,0.38,0.355130694,0.454545455,0.333333333,0.151515152,1.90625,0.524590164,1.363636364,5,4,0.024242424,0.363636364,0,2
2095,118,0.381881308,0.111111111,28,36,0.88,0.65,7.73,4.29E+299,0.81,3,0,0.96,0.423696474,0.981524812,0.451612903,0.34,0.385389373,0.363636364,0.2,0.072727273,2.921875,0.342245989,1.818181818,4,9,0.040909091,0.818181818,1,3
2096,118,0.426401433,0.263157895,22,36,0.86,0.62,8.03,4.29E+299,0.78,2.87,0.111111111,0.96,0.325220006,0.984663305,0.583333333,0.24,0.567762971,0.545454545,0.461538462,0.251748252,2.140625,0.467153285,1.181818182,6,2,0.013986014,0.181818182,0,2
2097,118,0.301511345,0.2,16,22,0.95,0.74,8.13,5.71E+299,0.85,3.17,0,0.97,0.612089206,0.975986835,0.777777778,0.46,0.978604069,0.454545455,0.357142857,0.162337662,1.6875,0.592592593,1.272727273,5,3,0.019480519,0.272727273,0,5
2098,118,0.589767825,0.444444444,13,15,0.98,0.93,10.19,8.57E+299,0.97,3.48,0.222222222,0.99,0.797425311,0.989666515,0.451612903,0.78,0.922501289,0.818181818,0.5625,0.460227273,2.046875,0.488549618,1.454545455,9,5,0.028409091,0.454545455,3,5
2099,118,0.714434508,0.454545455,6,6,0.85,0.7,7.7,5.71E+299,0.79,2.95,0.111111111,0.96,0.75551864,0.991298026,1.272727273,0.54,0.963378503,0.545454545,0.857142857,0.467532468,0.921875,1.084745763,0.636363636,6,4,0.051948052,0.363636364,0,5
2100,118,0.661437828,0.466666667,8,8,0.98,0.93,10.06,8.57E+299,0.97,3.48,0,0.97,0.833559934,0.993893843,0.933333333,0.86,0.989766764,0.727272727,0.666666667,0.484848485,1.171875,0.853333333,1.090909091,8,1,0.007575758,0.090909091,0,5
2101,118,0.447213595,0.214285714,10,10,0.71,0.48,5.37,2.86E+299,0.56,2.46,0,0.96,0.162232268,0.989134095,1.272727273,0.15,0.27874949,0.363636364,0.5,0.181818182,0.953125,1.049180328,0.727272727,4,3,0.034090909,0.272727273,0,1.5
2102,119,0.133630621,0.086956522,22,26,0.76,0.38,6.34,1.25E+299,0.66,2.44,0,0.98,0.550622328,0.982136838,0.882352941,0.42,0.166032715,0.25,0.214285714,0.053571429,0.906542056,1.103092784,1.166666667,3,2,0.011904762,0.166666667,0,4
2103,119,0.537852874,0.238095238,16,16,0.97,0.91,8.66,8.75E+299,0.93,3.37,0.181818182,0.99,0.837200063,0.995355033,0.75,0.66,0.977746083,0.5,0.375,0.1875,1.074766355,0.930434783,1.333333333,6,4,0.020833333,0.333333333,0,5
2104,119,0.552052447,0.333333333,13,13,0.89,0.69,7.32,5.00E+299,0.83,2.92,0.272727273,0.99,0.7430599,0.993220972,1.071428571,0.65,0.960500164,0.5,0.6,0.3,0.803738318,1.244186047,0.833333333,6,2,0.016666667,0.166666667,0,4.5
2105,119,0.169030851,0.105263158,18,20,0.78,0.51,5.71,3.75E+299,0.68,2.57,0.090909091,0.97,0.62533991,0.988641296,1.25,0.43,0.232775529,0.25,0.3,0.075,0.61682243,1.621212121,0.833333333,3,2,0.016666667,0.166666667,0,4
2106,119,0.327326835,0.181818182,22,26,0.9,0.66,7.69,5.00E+299,0.85,2.96,0.090909091,0.99,0.725241177,0.992336145,0.789473684,0.6,0.762411003,0.416666667,0.333333333,0.138888889,1.046728972,0.955357143,1.25,5,3,0.016666667,0.25,0,4.5
2107,119,0.116642369,0.083333333,25,31,0.76,0.35,5.68,1.25E+299,0.6,2.36,0.090909091,0.99,0.543176042,0.984367195,0.882352941,0.42,0.975756239,0.25,0.214285714,0.053571429,0.953271028,1.049019608,1.166666667,3,2,0.011904762,0.166666667,0,3.5
2108,119,0.385758375,0.176470588,16,16,0.79,0.58,5.68,3.75E+299,0.65,2.61,0.090909091,0.95,0.695849656,0.978013397,1.153846154,0.57,0.966746096,0.333333333,0.4,0.133333333,0.757009346,1.320987654,0.833333333,4,2,0.016666667,0.166666667,0,4.5
2109,119,0.161164593,0.1,19,21,0.8,0.43,6.27,1.25E+299,0.7,2.29,0,1,0.605093671,0.98918227,1.071428571,0.51,0.826624989,0.25,0.25,0.0625,0.738317757,1.35443038,1,3,0,0,0,0,4.5
2110,119,0.467707173,0.285714286,12,16,0.84,0.64,6.66,5.00E+299,0.75,2.71,0.090909091,0.97,0.702577014,0.990480056,1.153846154,0.64,0.996757457,0.416666667,0.625,0.260416667,0.76635514,1.304878049,0.666666667,5,4,0.041666667,0.333333333,0,4.5
2111,119,0.178174161,0.111111111,17,19,0.8,0.39,5.75,0.34,0.65,2.27,0,0.98,0.536333371,0.974482806,1.25,0.39,0.999309904,0.25,0.3,0.075,0.672897196,1.486111111,0.833333333,3,2,0.016666667,0.166666667,0,4.5
2112,119,0.245255736,0.142857143,21,25,0.87,0.57,6.7,2.50E+299,0.8,2.7,0,1,0.66768403,0.984273456,0.833333333,0.58,0.205332074,0.333333333,0.285714286,0.095238095,1.130841121,0.884297521,1.166666667,4,2,0.011904762,0.166666667,0,4
2113,119,0.314970394,0.173913043,20,22,0.87,0.67,6.89,5.00E+299,0.82,2.82,0.090909091,1,0.689742248,0.986163531,0.75,0.61,0.979559759,0.416666667,0.294117647,0.12254902,1.242990654,0.804511278,1.416666667,5,5,0.024509804,0.416666667,0,4.5
2114,119,0.697511943,0.3125,19,29,0.85,0.66,6.75,5.00E+299,0.76,2.78,0,0.97,0.877705049,0.988532492,0.714285714,0.65,0.988166338,0.5,0.6,0.3,1.214953271,0.823076923,0.833333333,6,2,0.016666667,0.166666667,0,5
2115,119,0.472455591,0.266666667,12,12,0.86,0.65,6.95,5.00E+299,0.79,2.71,0,0.94,0.770022942,0.986421169,1.363636364,0.6,0.979288369,0.416666667,0.555555556,0.231481481,0.579439252,1.725806452,0.75,5,3,0.027777778,0.25,0,4.5
2116,119,0.404061018,0.227272727,20,26,0.98,0.92,9.24,8.75E+299,0.98,3.41,0.090909091,0.99,0.867422415,0.991465489,0.652173913,0.69,0.994550157,0.5,0.352941176,0.176470588,1.429906542,0.699346405,1.416666667,6,5,0.024509804,0.416666667,0,5
2117,119,0.188982237,0.130434783,22,26,0.86,0.69,6.65,5.00E+299,0.78,2.88,0,1,0.735818026,0.989101276,0.789473684,0.59,0.99883322,0.333333333,0.25,0.083333333,1.299065421,0.769784173,1.333333333,4,4,0.020833333,0.333333333,0,4.5
2118,119,0.3086067,0.15,18,18,0.86,0.71,7.39,6.25E+299,0.85,2.92,0,0.98,0.661908751,0.982781958,1,0.6,0.973222874,0.333333333,0.307692308,0.102564103,0.813084112,1.229885057,1.083333333,4,1,0.006410256,0.083333333,0,4.5
2119,119,0.377964473,0.1875,14,14,0.77,0.56,6.27,3.75E+299,0.74,2.48,0,0.92,0.67920842,0.978972992,1.363636364,0.55,0.958801795,0.333333333,0.444444444,0.148148148,0.570093458,1.754098361,0.75,4,3,0.027777778,0.25,0,4.5
2120,119,0.537852874,0.25,14,16,0.86,0.63,6.9,5.00E+299,0.78,2.87,0.181818182,0.99,0.783597456,0.994703199,1.071428571,0.6,0.956591952,0.416666667,0.555555556,0.231481481,0.738317757,1.35443038,0.75,5,3,0.027777778,0.25,0,4.5
2121,119,0.303045763,0.192307692,24,30,0.96,0.86,8.22,7.50E+299,0.93,3.28,0.090909091,1,0.647112674,0.988573569,0.681818182,0.68,0.82717392,0.5,0.333333333,0.166666667,1.261682243,0.792592593,1.5,6,6,0.027777778,0.5,0,5
2122,119,0.133630621,0.090909091,22,26,0.78,0.44,6.02,2.50E+299,0.71,2.47,0,0.99,0.508864381,0.973042267,0.9375,0.42,0.647170712,0.25,0.230769231,0.057692308,0.878504673,1.138297872,1.083333333,3,1,0.006410256,0.083333333,0,4.5
2123,119,0.34503278,0.173913043,19,19,0.88,0.6,7.28,3.75E+299,0.81,2.72,0,1,0.722675816,0.988024703,0.789473684,0.61,0.999942134,0.416666667,0.294117647,0.12254902,0.990654206,1.009433962,1.416666667,5,5,0.024509804,0.416666667,0,4.5
2124,119,0.400891863,0.2,18,18,0.92,0.75,8.3,6.25E+299,0.89,3.14,0.181818182,0.99,0.75854321,0.986836647,0.9375,0.66,0.808548891,0.416666667,0.384615385,0.16025641,0.887850467,1.126315789,1.083333333,5,1,0.006410256,0.083333333,0,4.5
2125,119,0.453742606,0.315789474,15,17,0.92,0.83,8.2,7.50E+299,0.88,3.16,0.090909091,0.99,0.80521867,0.993198823,0.882352941,0.71,0.992589551,0.583333333,0.5,0.291666667,0.91588785,1.091836735,1.166666667,7,2,0.011904762,0.166666667,0,5
2126,119,0.403473292,0.137931034,36,72,0.87,0.67,6.75,5.00E+299,0.78,2.83,0.090909091,1,0.752581523,0.990165443,0.365853659,0.64,0.323704994,0.416666667,0.238095238,0.099206349,2.214953271,0.451476793,1.75,5,9,0.035714286,0.75,1,5
2127,119,0.119522861,0.117647059,20,30,0.67,0.31,5.05,1.25E+299,0.52,2.11,0.090909091,0.95,0.461616701,0.969516486,1.153846154,0.39,0.046909825,0.25,0.375,0.09375,0.542056075,1.844827586,0.666666667,3,4,0.041666667,0.333333333,0,3
2128,119,0.089087081,0.052631579,19,21,0.71,0.27,5.72,0.33,0.63,2.06,0,0.99,0.464375135,0.980895311,1.25,0.3,0.838864676,0.166666667,0.2,0.033333333,0.644859813,1.550724638,0.833333333,2,2,0.016666667,0.166666667,0,3
2129,119,0.106904497,0.071428571,29,35,0.76,0.4,5.96,1.25E+299,0.64,2.21,0,0.99,0.474987657,0.99046888,0.652173913,0.44,0.990235005,0.25,0.157894737,0.039473684,1.224299065,0.816793893,1.583333333,3,7,0.030701754,0.583333333,0,3
2130,119,0.694879229,0.388888889,13,13,0.98,0.94,8.92,8.75E+299,0.98,3.41,0.090909091,0.99,0.861093537,0.995256899,0.789473684,0.74,0.988229961,0.666666667,0.571428571,0.380952381,1.121495327,0.891666667,1.166666667,8,2,0.011904762,0.166666667,0,5
2131,119,0.178174161,0.111111111,17,19,0.76,0.4,5.87,1.25E+299,0.66,2.19,0,0.86,0.423701305,0.961102057,1.363636364,0.34,0.999733331,0.25,0.333333333,0.083333333,0.560747664,1.783333333,0.75,3,3,0.027777778,0.25,0,3.5
2132,1110,0.190260598,0.136363636,25,35,0.81,0.54,7.05,4.00E+299,0.76,2.56,0,0.99,0.490907715,0.967089014,0.636363636,0.39,0.206162105,0.444444444,0.235294118,0.104575163,2.102941176,0.475524476,1.888888889,4,8,0.052287582,0.888888889,0,5
2133,1110,0.303169531,0.166666667,19,23,0.76,0.47,6.82,3.00E+299,0.74,2.47,0.1,1,0.37407837,0.978557286,0.875,0.37,0.834107461,0.444444444,0.307692308,0.136752137,1.367647059,0.731182796,1.444444444,4,4,0.034188034,0.444444444,0,3.5
2134,1110,0.751469149,0.545454545,8,8,0.97,0.92,9.56,9.00E+299,0.94,3.34,0.3,0.99,0.828075504,0.98636289,1,0.84,0.596318397,0.777777778,0.7,0.544444444,1.014705882,0.985507246,1.111111111,7,1,0.011111111,0.111111111,0,5
2135,1110,0.363803438,0.307692308,13,21,0.85,0.7,7.53,6.00E+299,0.81,2.86,0,0.98,0.615805055,0.975222114,1,0.49,0.588658605,0.555555556,0.5,0.277777778,1.102941176,0.906666667,1.111111111,5,1,0.011111111,0.111111111,0,5
2136,1110,0.523936832,0.166666667,25,31,0.94,0.74,8.71,6.00E+299,0.89,3.07,0.2,0.99,0.731142909,0.984884432,0.451612903,0.6,0.660796504,0.555555556,0.25,0.138888889,2.455882353,0.407185629,2.222222222,5,11,0.061111111,1.222222222,1,5
2137,1110,0.166924465,0.105263158,22,30,0.85,0.52,7.11,3.00E+299,0.8,2.71,0,0.99,0.509045243,0.970394708,0.875,0.38,0.832146339,0.333333333,0.25,0.083333333,1.294117647,0.772727273,1.333333333,3,3,0.027777778,0.333333333,0,5
2138,1110,0.470870956,0.3125,14,16,0.84,0.68,8.8,6.00E+299,0.82,2.87,0,0.98,0.708717106,0.991250151,0.933333333,0.77,0.673508635,0.666666667,0.461538462,0.307692308,1.220588235,0.819277108,1.444444444,6,4,0.034188034,0.444444444,0,5
2139,1110,0.616123237,0.277777778,22,48,0.92,0.84,8.82,8.00E+299,0.89,3.22,0.2,0.99,0.791594059,0.980092526,0.482758621,0.67,0.979183208,0.666666667,0.4,0.266666667,2.235294118,0.447368421,1.666666667,6,6,0.044444444,0.666666667,0,5
2140,1110,0.140028008,0.1,12,18,0.54,0.29,4.4,1.00E+299,0.48,1.84,0,0.84,0.29257687,0.937051536,2.333333333,0.24,0.105587293,0.222222222,0.5,0.111111111,0.382352941,2.615384615,0.444444444,2,5,0.138888889,0.555555556,0,3.5
2141,1110,0.445566394,0.2,17,23,0.85,0.63,7.86,5.00E+299,0.82,2.84,0,0.98,0.744935974,0.98263752,0.823529412,0.58,0.965785781,0.444444444,0.363636364,0.161616162,1.544117647,0.647619048,1.222222222,4,2,0.02020202,0.222222222,0,5
2142,1110,0.523216644,0.2,19,21,0.91,0.83,8.61,8.00E+299,0.89,3.17,0.1,0.98,0.594836786,0.983364821,0.736842105,0.57,0.863279488,0.555555556,0.357142857,0.198412698,1.514705882,0.660194175,1.555555556,5,5,0.03968254,0.555555556,0,5
2143,1110,0.424437344,0.3125,15,19,0.91,0.78,8.33,7.00E+299,0.87,3.02,0.2,0.98,0.601255259,0.981785675,0.933333333,0.62,0.277483896,0.666666667,0.5,0.333333333,1.191176471,0.839506173,1.333333333,6,3,0.027777778,0.333333333,0,5
2144,1110,0.545705156,0.3125,13,15,0.89,0.74,7.97,6.00E+299,0.83,3.03,0,0.99,0.653369889,0.988978313,0.875,0.78,0.99498476,0.666666667,0.461538462,0.307692308,1.264705882,0.790697674,1.444444444,6,4,0.034188034,0.444444444,0,5
2145,1110,0.455149564,0.19047619,20,22,0.94,0.74,8.71,6.00E+299,0.88,3.1,0.1,1,0.57084789,0.979638314,0.7,0.59,0.571814632,0.555555556,0.3125,0.173611111,1.647058824,0.607142857,1.777777778,5,7,0.048611111,0.777777778,0,5
2146,1110,0.690987491,0.263157895,22,44,0.97,0.88,9.39,8.00E+299,0.95,3.32,0.3,0.99,0.789250704,0.987921552,0.482758621,0.75,0.981541332,0.666666667,0.375,0.25,2.426470588,0.412121212,1.777777778,6,7,0.048611111,0.777777778,0,5
2147,1110,0.641688948,0.25,15,17,0.89,0.7,8.29,6.00E+299,0.85,2.95,0.3,0.98,0.767026157,0.989307923,0.777777778,0.57,0.94060943,0.555555556,0.416666667,0.231481481,1.529411765,0.653846154,1.333333333,5,3,0.027777778,0.333333333,0,5
2148,1110,0.609849579,0.25,20,20,0.93,0.85,9.36,8.00E+299,0.91,3.27,0.2,1,0.7860406,0.99152126,0.538461538,0.91,0.737645373,0.777777778,0.333333333,0.259259259,2.132352941,0.468965517,2.333333333,7,12,0.063492063,1.333333333,0,5
2149,1110,0.492410112,0.210526316,20,32,0.86,0.6,7.95,4.00E+299,0.83,2.77,0.1,0.97,0.793131431,0.984223019,0.666666667,0.65,0.962526286,0.555555556,0.333333333,0.185185185,1.735294118,0.576271186,1.666666667,5,6,0.044444444,0.666666667,0,5
2150,1110,0.606339063,0.285714286,11,13,0.94,0.78,9.03,7.00E+299,0.9,3.12,0.1,0.99,0.817908622,0.990833294,0.933333333,0.68,0.977604668,0.555555556,0.454545455,0.252525253,1.264705882,0.790697674,1.222222222,5,2,0.02020202,0.222222222,0,5
2151,1110,0.627093444,0.272727273,23,33,0.98,0.92,9.71,9.00E+299,0.95,3.39,0.2,1,0.727572541,0.983730676,0.466666667,0.84,0.961339408,0.777777778,0.368421053,0.286549708,2.352941176,0.425,2.111111111,7,10,0.058479532,1.111111111,0,5
2152,1110,0.57166195,0.333333333,13,15,0.96,0.87,9.23,8.00E+299,0.93,3.29,0.1,0.99,0.772324053,0.988038722,0.823529412,0.71,0.831239624,0.666666667,0.461538462,0.307692308,1.397058824,0.715789474,1.444444444,6,4,0.034188034,0.444444444,0,5
2153,1110,0.717740563,0.428571429,12,16,0.91,0.83,8.9,8.00E+299,0.89,3.2,0.1,0.98,0.877778896,0.990835146,0.7,0.79,0.947540844,0.777777778,0.538461538,0.418803419,1.632352941,0.612612613,1.444444444,7,4,0.034188034,0.444444444,0,5
2154,1110,0.265684466,0.2,23,35,0.88,0.63,7.66,5.00E+299,0.8,2.79,0.1,0.97,0.463858211,0.973025915,0.666666667,0.49,0.450258085,0.555555556,0.333333333,0.185185185,1.823529412,0.548387097,1.666666667,5,6,0.044444444,0.666666667,0,5
2155,1110,0.523216644,0.25,17,21,0.87,0.7,8.44,6.00E+299,0.86,2.89,0.3,0.96,0.557836835,0.988694707,0.777777778,0.59,0.664212329,0.555555556,0.416666667,0.231481481,1.411764706,0.708333333,1.333333333,5,3,0.027777778,0.333333333,0,5
2156,1110,0.740958574,0.384615385,10,10,0.96,0.87,9.1,8.00E+299,0.92,3.28,0.2,0.99,0.865435778,0.98794825,0.875,0.71,0.984585542,0.666666667,0.545454545,0.363636364,1.338235294,0.747252747,1.222222222,6,2,0.02020202,0.222222222,0,5
2157,1110,0.523255952,0.210526316,24,40,0.88,0.71,8.79,6.00E+299,0.88,2.96,0.1,0.99,0.745003071,0.989889754,0.608695652,0.68,0.748638614,0.555555556,0.384615385,0.213675214,1.764705882,0.566666667,1.444444444,5,4,0.034188034,0.444444444,0,5
2158,1110,0.606788036,0.4375,14,18,0.97,0.92,9.79,9.00E+299,0.94,3.38,0.4,1,0.685726207,0.986512865,0.666666667,0.9,0.67386838,0.888888889,0.533333333,0.474074074,1.558823529,0.641509434,1.666666667,8,6,0.044444444,0.666666667,0,5
2159,1110,0.886620695,0.583333333,8,8,0.97,0.92,9.92,9.00E+299,0.95,3.38,0.5,0.99,0.931774544,0.993017271,0.7,0.91,0.993489882,0.888888889,0.666666667,0.592592593,1.514705882,0.660194175,1.333333333,8,3,0.027777778,0.333333333,0,5
2160,1110,0.543714946,0.3,20,28,0.98,0.92,9.69,9.00E+299,0.95,3.39,0.3,1,0.677014753,0.987028574,0.518518519,0.85,0.799250098,0.777777778,0.388888889,0.302469136,2.205882353,0.453333333,2,7,9,0.055555556,1,0,5
2161,1110,0.545705156,0.333333333,11,15,0.89,0.7,8.5,6.00E+299,0.85,2.98,0.1,0.99,0.767614754,0.981984004,0.875,0.65,0.946157302,0.666666667,0.5,0.333333333,1.235294118,0.80952381,1.333333333,6,3,0.027777778,0.333333333,0,4
2162,121,0.774596669,0.555555556,5,5,1,1,10.61,1.00E+300,1,3.64,0.25,1,0.837336013,0.993771575,0.583333333,1,0.949573687,1,0.555555556,0.555555556,2.029411765,0.492753623,1.8,5,4,0.088888889,0.8,0,5
2163,121,0.474341649,0.3,7,7,0.84,0.6,7.24,5.00E+299,0.75,2.84,0,1,0.608604479,0.98110584,0.636363636,0.76,0.990747975,0.8,0.444444444,0.355555556,1.794117647,0.557377049,1.8,4,4,0.088888889,0.8,0,5
2164,121,0.298142397,0.222222222,8,10,0.79,0.59,7.02,5.00E+299,0.75,2.77,0,0.94,0.42752636,0.976711434,0.7,0.55,0.814406949,0.6,0.428571429,0.257142857,1.705882353,0.586206897,1.4,3,2,0.057142857,0.4,0,5
2165,121,0.53935989,0.444444444,6,8,0.89,0.79,8.23,7.50E+299,0.85,3.15,0.25,1,0.694243474,0.986965462,0.583333333,1,0.79447129,1,0.555555556,0.555555556,2.147058824,0.465753425,1.8,5,4,0.088888889,0.8,0,5
2166,121,0.559016994,0.285714286,11,11,0.97,0.88,9.61,7.50E+299,0.94,3.46,0.25,0.98,0.685152737,0.988290773,0.368421053,0.81,0.82563464,0.8,0.307692308,0.246153846,3.176470588,0.314814815,2.6,4,8,0.123076923,1.6,1,5
2167,121,0.596284794,0.4,6,6,0.98,0.88,9.93,7.50E+299,0.96,3.37,0.5,1,0.696542865,0.982463872,0.636363636,0.77,0.831108696,0.8,0.444444444,0.355555556,1.705882353,0.586206897,1.8,4,4,0.088888889,0.8,0,5
